Date,Currency,Central Rate,Inflation Rate NG,Inflation Rate US,Crude Oil Price in USD
2023-07-19,US DOLLAR,790.01,24.08,3.2,82.55
2023-07-20,US DOLLAR,773.425,24.08,3.2,81.44
2023-07-21,US DOLLAR,770.389,24.08,3.2,82.57
2023-07-24,US DOLLAR,781.854,24.08,3.2,84.56
2023-07-25,US DOLLAR,788.424,24.08,3.2,84.95
2023-07-26,US DOLLAR,744.497,24.08,3.2,86.54
2023-07-27,US DOLLAR,774.777,24.08,3.2,86.8
2023-07-28,US DOLLAR,759.396,24.08,3.2,86.35
2023-07-31,US DOLLAR,757.522,24.08,3.2,87.98
2023-08-01,US DOLLAR,775.355,25.8,3.7,87.98
2023-08-02,US DOLLAR,741.165,25.8,3.7,86.79
2023-08-03,US DOLLAR,766.449,25.8,3.7,88.71
2023-08-04,US DOLLAR,750.115,25.8,3.7,89.86
2023-08-07,US DOLLAR,761.944,25.8,3.7,89.21
2023-08-08,US DOLLAR,768.267,25.8,3.7,89.6
2023-08-09,US DOLLAR,776.663,25.8,3.7,91.53
2023-08-10,US DOLLAR,778.127,25.8,3.7,90.94
2023-08-11,US DOLLAR,746.949,25.8,3.7,90.98
2023-08-14,US DOLLAR,748.55,25.8,3.7,90.43
2023-08-15,US DOLLAR,784.892,25.8,3.7,88.94
2023-08-16,US DOLLAR,766.967,25.8,3.7,88.73
2023-08-17,US DOLLAR,745.431,25.8,3.7,88.64
2023-08-18,US DOLLAR,744.135,25.8,3.7,88.34
2023-08-21,US DOLLAR,761.29,25.8,3.7,88.94
2023-08-22,US DOLLAR,755.77,25.8,3.7,87.68
2023-08-23,US DOLLAR,754.712,25.8,3.7,88.23
2023-08-24,US DOLLAR,771.336,25.8,3.7,88.11
2023-08-25,US DOLLAR,774.396,25.8,3.7,89.35
2023-08-28,US DOLLAR,772.465,25.8,3.7,89.17
2023-08-29,US DOLLAR,773.499,25.8,3.7,90.05
2023-08-30,US DOLLAR,741.768,25.8,3.7,90.13
2023-08-31,US DOLLAR,757.023,25.8,3.7,91.37
2023-09-01,US DOLLAR,740.49,26.72,3.7,93.51
2023-09-04,US DOLLAR,761.029,26.72,3.7,94.55
2023-09-05,US DOLLAR,754.362,26.72,3.7,96.08
2023-09-06,US DOLLAR,785.032,26.72,3.7,95.53
2023-09-07,US DOLLAR,748.355,26.72,3.7,95.9
2023-09-08,US DOLLAR,738.043,26.72,3.7,96.29
2023-09-11,US DOLLAR,770.825,26.72,3.7,96.05
2023-09-12,US DOLLAR,746.679,26.72,3.7,97.98
2023-09-13,US DOLLAR,768.692,26.72,3.7,97.42
2023-09-14,US DOLLAR,768.236,26.72,3.7,98.94
2023-09-15,US DOLLAR,760.432,26.72,3.7,99.53
2023-09-18,US DOLLAR,775.832,26.72,3.7,100.48
2023-09-19,US DOLLAR,770.771,26.72,3.7,101.14
2023-09-20,US DOLLAR,767.934,26.72,3.7,100.16
2023-09-21,US DOLLAR,737.72,26.72,3.7,98.84
2023-09-22,US DOLLAR,756.955,26.72,3.7,98.64
2023-09-26,US DOLLAR,778.102,26.72,3.7,98.42
2023-09-28,US DOLLAR,766.967,26.72,3.7,101.73
2023-09-29,US DOLLAR,768.76,26.72,3.7,100.42
2023-10-03,US DOLLAR,747.101,27.33,3.2,99.33
2023-10-04,US DOLLAR,762.043,27.33,3.2,96.55
2023-10-05,US DOLLAR,772.04,27.33,3.2,93.48
2023-10-06,US DOLLAR,759.208,27.33,3.2,92.42
2023-10-09,US DOLLAR,763.532,27.33,3.2,95.83
2023-10-10,US DOLLAR,759.993,27.33,3.2,95.24
2023-10-11,US DOLLAR,768.599,27.33,3.2,91.97
2023-10-12,US DOLLAR,770.008,27.33,3.2,93.79
2023-10-13,US DOLLAR,765.426,27.33,3.2,97.75
2023-10-16,US DOLLAR,764.741,27.33,3.2,96.4
2023-10-17,US DOLLAR,774.936,27.33,3.2,95.3
2023-10-18,US DOLLAR,883.06,27.33,3.2,96.46
2023-10-19,US DOLLAR,859.732,27.33,3.2,96.13
2023-10-20,US DOLLAR,832.078,27.33,3.2,98.94
2023-10-23,US DOLLAR,795.426,27.33,3.2,97.44
2023-10-24,US DOLLAR,824.427,27.33,3.2,91.69
2023-10-25,US DOLLAR,802.71,27.33,3.2,92.43
2023-10-26,US DOLLAR,799.236,27.33,3.2,93.2
2023-10-27,US DOLLAR,786.48,27.33,3.2,92.81
2023-10-30,US DOLLAR,909.428,27.33,3.2,92.34
2023-10-31,US DOLLAR,824.994,27.33,3.2,93.8
2023-11-01,US DOLLAR,815.516,28.2,3.1,92.28
2023-11-02,US DOLLAR,806.773,28.2,3.1,92.46
2023-11-03,US DOLLAR,783.174,28.2,3.1,91.8
2023-11-06,US DOLLAR,786.59,28.2,3.1,92.04
2023-11-07,US DOLLAR,803.31,28.2,3.1,88.46
2023-11-08,US DOLLAR,858.828,28.2,3.1,86.91
2023-11-09,US DOLLAR,964.758,28.2,3.1,86.96
2023-11-10,US DOLLAR,800.995,28.2,3.1,88.06
2023-11-13,US DOLLAR,845.442,28.2,3.1,88.5
2023-11-14,US DOLLAR,843.581,28.2,3.1,89.63
2023-11-15,US DOLLAR,827.3351,28.2,3.1,87.36
2023-11-16,US DOLLAR,840.0416,28.2,3.1,79.85
2023-11-17,US DOLLAR,820.183,28.2,3.1,82.1
2023-11-20,US DOLLAR,817.7469,28.2,3.1,85.36
2023-11-21,US DOLLAR,804.393,28.2,3.1,83.52
2023-11-22,US DOLLAR,837.9892,28.2,3.1,80.86
2023-11-23,US DOLLAR,837.9892,28.2,3.1,82.33
2023-11-24,US DOLLAR,805.608,28.2,3.1,81.65
2023-11-27,US DOLLAR,820.56,28.2,3.1,79.94
2023-11-29,US DOLLAR,823.262,28.2,3.1,82.11
2023-11-30,US DOLLAR,942.117,28.2,3.1,82.6
2023-12-01,US DOLLAR,952.639,28.92,3.4,81.09
2023-12-04,US DOLLAR,816.455,28.92,3.4,78.48
2023-12-05,US DOLLAR,951.941,28.92,3.4,78.34
2023-12-06,US DOLLAR,886.658,28.92,3.4,74.74
2023-12-07,US DOLLAR,886.658,28.92,3.4,74.48
2023-12-08,US DOLLAR,1012.62,28.92,3.4,75.99
2023-12-12,US DOLLAR,848.78,28.92,3.4,78.36
2023-12-12,US DOLLAR,853.277,28.92,3.4,78.36
2023-12-13,US DOLLAR,912.7809,28.92,3.4,75.89
2023-12-14,US DOLLAR,869.633,28.92,3.4,78.8
2023-12-15,US DOLLAR,861.652,28.92,3.4,78.59
2023-12-18,US DOLLAR,855.341,28.92,3.4,80.64
2023-12-19,US DOLLAR,907.658,28.92,3.4,81.57
2023-12-20,US DOLLAR,905.894,28.92,3.4,82.87
2023-12-21,US DOLLAR,840.9061,28.92,3.4,82.44
2023-12-22,US DOLLAR,1039.13,28.92,3.4,81.98
2023-12-27,US DOLLAR,896.108,28.92,3.4,82.92
2023-12-28,US DOLLAR,881.531,28.92,3.4,80.94
2023-12-29,US DOLLAR,899.393,28.92,3.4,79.4
2024-01-02,US DOLLAR,913.935,29.9,3.1,77.93
2024-01-03,US DOLLAR,960.412,29.9,3.1,79.03
2024-01-04,US DOLLAR,964.363,29.9,3.1,77.63
2024-01-05,US DOLLAR,877.529,29.9,3.1,80.16
2024-01-08,US DOLLAR,854.454,29.9,3.1,77.32
2024-01-09,US DOLLAR,951.992,29.9,3.1,80.12
2024-01-10,US DOLLAR,957.561,29.9,3.1,80.62
2024-01-11,US DOLLAR,892.872,29.9,3.1,82.33
2024-01-12,US DOLLAR,865.4922,29.9,3.1,82.03
2024-01-15,US DOLLAR,853.271,29.9,3.1,81.91
2024-01-16,US DOLLAR,853.271,29.9,3.1,82.3
2024-01-17,US DOLLAR,895.022,29.9,3.1,81.04
2024-01-18,US DOLLAR,890.544,29.9,3.1,83.19
2024-01-19,US DOLLAR,890.5127,29.9,3.1,82.86
2024-01-22,US DOLLAR,914.0603,29.9,3.1,83.85
2024-01-23,US DOLLAR,899.766,29.9,3.1,84.19
2024-01-24,US DOLLAR,886.8883,29.9,3.1,84.3
2024-01-25,US DOLLAR,1056.378,29.9,3.1,84.48
2024-01-26,US DOLLAR,890.561,29.9,3.1,85.24
2024-01-29,US DOLLAR,889.423,29.9,3.1,86.09
2024-01-30,US DOLLAR,1192.442,29.9,3.1,86.22
2024-01-31,US DOLLAR,1356.883,29.9,3.1,85.08
2024-02-01,US DOLLAR,1413.625,31.7,3.2,84.3
2024-02-02,US DOLLAR,1367.745,31.7,3.2,81.64
2024-02-05,US DOLLAR,1408.5,31.7,3.2,81.4
2024-02-06,US DOLLAR,1417.635,31.7,3.2,82.71
2024-02-07,US DOLLAR,1444.56,31.7,3.2,83.43
2024-02-08,US DOLLAR,1474.115,31.7,3.2,85.26
2024-02-09,US DOLLAR,1481.482,31.7,3.2,85.83
2024-02-12,US DOLLAR,1515.092,31.7,3.2,86.12
2024-02-14,US DOLLAR,1516.704,31.7,3.2,86.66
2024-02-15,US DOLLAR,1493.23,31.7,3.2,86.6
2024-02-16,US DOLLAR,1537.073,31.7,3.2,86.98
2024-02-19,US DOLLAR,1605.82,31.7,3.2,87.62
2024-02-20,US DOLLAR,1563.89,31.7,3.2,87.38
2024-02-22,US DOLLAR,1488.896,31.7,3.2,88.85
2024-02-22,US DOLLAR,1440.121,31.7,3.2,88.85
2024-02-23,US DOLLAR,1506.352,31.7,3.2,87.68
2024-02-26,US DOLLAR,1662.35,31.7,3.2,87.51
2024-02-27,US DOLLAR,1630.159,31.7,3.2,87.3
2024-02-28,US DOLLAR,1617.045,31.7,3.2,87.57
2024-02-29,US DOLLAR,1544.081,31.7,3.2,88.07
2024-03-01,US DOLLAR,1538.243,33.2,3.5,88.32
2024-03-04,US DOLLAR,1560.511,33.2,3.5,90.07
2024-03-05,US DOLLAR,1590.669,33.2,3.5,89.32
2024-03-06,US DOLLAR,1589.643,33.2,3.5,90.1
2024-03-07,US DOLLAR,1593.842,33.2,3.5,88.38
2024-03-08,US DOLLAR,1624.732,33.2,3.5,87.76
2024-03-11,US DOLLAR,1612.281,33.2,3.5,86.94
2024-03-12,US DOLLAR,1593.41,33.2,3.5,87.16
2024-03-13,US DOLLAR,1613.441,33.2,3.5,87.95
2024-03-14,US DOLLAR,1610.24,33.2,3.5,90.16
2024-03-15,US DOLLAR,1572.507,33.2,3.5,89.39
2024-03-18,US DOLLAR,1476.747,33.2,3.5,89.57
2024-03-19,US DOLLAR,1561.688,33.2,3.5,90.46
2024-03-20,US DOLLAR,1410.443,33.2,3.5,88.87
2024-03-21,US DOLLAR,1448.386,33.2,3.5,88.02
2024-03-22,US DOLLAR,1405.466,33.2,3.5,87.97
2024-03-25,US DOLLAR,1415.634,33.2,3.5,89.28
2024-03-26,US DOLLAR,1364.879,33.2,3.5,89.01
2024-03-27,US DOLLAR,1303.842,33.2,3.5,88.04
2024-03-28,US DOLLAR,1330.26,33.2,3.5,89.27
2024-04-02,US DOLLAR,1330.256,33.69,3.4,90.73
2024-04-03,US DOLLAR,1260.49,33.69,3.4,93.68
2024-04-04,US DOLLAR,1251.2,33.69,3.4,93.32
2024-04-05,US DOLLAR,1246.665,33.69,3.4,95.81
2024-04-08,US DOLLAR,1238.179,33.69,3.4,94.73
2024-04-12,US DOLLAR,1138.633,33.69,3.4,96.61
2024-04-15,US DOLLAR,1161.214,33.69,3.4,94.34
2024-04-16,US DOLLAR,1147.029,33.69,3.4,94.69
2024-04-17,US DOLLAR,1118.985,33.69,3.4,92.94
2024-04-18,US DOLLAR,1160.631,33.69,3.4,91.74
2024-04-19,US DOLLAR,1150.16,33.69,3.4,91.36
2024-04-22,US DOLLAR,1251.587,33.69,3.4,90.7
2024-04-23,US DOLLAR,1277.526,33.69,3.4,91.71
2024-04-24,US DOLLAR,1329.94,33.69,3.4,92.41
2024-04-25,US DOLLAR,1164.843,33.69,3.4,90.8
2024-04-26,US DOLLAR,1327.35,33.69,3.4,92.65
2024-04-29,US DOLLAR,1373.646,33.69,3.4,91.12
2024-04-30,US DOLLAR,1329.705,33.69,3.4,90.93
2024-05-02,US DOLLAR,1441.583,33.95,3.3,87.51
2024-05-03,US DOLLAR,1382.565,33.95,3.3,86.3
2024-05-07,US DOLLAR,1412.573,33.95,3.3,84.44
2024-05-08,US DOLLAR,1414.599,33.95,3.3,84.74
2024-05-09,US DOLLAR,1439.648,33.95,3.3,85.58
2024-05-10,US DOLLAR,1457.014,33.95,3.3,85.69
2024-05-13,US DOLLAR,1407.06,33.95,3.3,85.48
2024-05-14,US DOLLAR,1502.136,33.95,3.3,83.3
2024-05-15,US DOLLAR,1492.08,33.95,3.3,82.28
2024-05-16,US DOLLAR,1530.367,33.95,3.3,83.85
2024-05-17,US DOLLAR,1500.837,33.95,3.3,84.44
2024-05-20,US DOLLAR,1481.875,33.95,3.3,84.11
2024-05-21,US DOLLAR,1446.281,33.95,3.3,83.42
2024-05-22,US DOLLAR,1467.683,33.95,3.3,82.1
2024-05-23,US DOLLAR,1479.194,33.95,3.3,81.45
2024-05-24,US DOLLAR,1480.619,33.95,3.3,81.12
2024-05-28,US DOLLAR,1327.54,33.95,3.3,83.54
2024-05-29,US DOLLAR,1196.613,33.95,3.3,83.71
2024-05-30,US DOLLAR,1474.69,33.95,3.3,83.62
2024-05-31,US DOLLAR,1482.982,33.95,3.3,80.66
2024-06-03,US DOLLAR,1474.277,34.19,3.0,77.7
2024-06-04,US DOLLAR,1474.419,34.19,3.0,76.58
2024-06-05,US DOLLAR,1480.671,34.19,3.0,76.66
2024-06-06,US DOLLAR,1485.322,34.19,3.0,78.87
2024-06-07,US DOLLAR,1447.965,34.19,3.0,79.37
2024-06-10,US DOLLAR,1481.146,34.19,3.0,80.84
2024-06-11,US DOLLAR,1473.15,34.19,3.0,81.15
2024-06-13,US DOLLAR,1477.648,34.19,3.0,82.44
2024-06-14,US DOLLAR,1474.09,34.19,3.0,82.49
2024-06-19,US DOLLAR,1479.307,34.19,3.0,86.64
2024-06-20,US DOLLAR,1482.811,34.19,3.0,86.92
2024-06-21,US DOLLAR,1480.018,34.19,3.0,88.47
2024-06-24,US DOLLAR,1488.955,34.19,3.0,88.8
2024-06-25,US DOLLAR,1498.868,34.19,3.0,88.86
2024-06-26,US DOLLAR,1507.953,34.19,3.0,87.81
2024-06-27,US DOLLAR,1513.235,34.19,3.0,89.04
2024-06-28,US DOLLAR,1470.191,34.19,3.0,89.31
2024-07-01,US DOLLAR,1509.188,,,88.62
2024-07-02,US DOLLAR,1508.036,,,90.33
2024-07-02,US DOLLAR,1511.359,,,90.33
2024-07-03,US DOLLAR,1508.036,,,90.3
2024-07-04,US DOLLAR,1516.86,,,90.39
2024-07-05,US DOLLAR,1512.71,,,90.74
2024-07-08,US DOLLAR,1524.37,,,89.2
2024-07-09,US DOLLAR,1549.388,,,88.55
2024-07-10,US DOLLAR,1520.562,,,88.6
2024-07-11,US DOLLAR,1560.29,,,88.5
2024-07-12,US DOLLAR,1566.118,,,89.4
2024-07-15,US DOLLAR,1565.892,,,88.47
2024-07-16,US DOLLAR,1572.992,,,88.65
2024-07-17,US DOLLAR,1584.239,,,87.8
2024-07-19,US DOLLAR,1584.5,,,87.23
2024-07-22,US DOLLAR,1534.059,,,85.49
2024-07-23,US DOLLAR,1541.593,,,84.27
2024-07-24,US DOLLAR,1594.478,,,85.06
2024-07-25,US DOLLAR,1599.392,,,84.63
2024-07-26,US DOLLAR,1601.864,,,83.4
2024-07-29,US DOLLAR,1609.567,,,82.99
2024-07-30,US DOLLAR,1610.417,,,82.16
2024-07-31,US DOLLAR,1611.21,,,84.29
2024-08-01,US DOLLAR,1600.36,,,84.27
2024-08-02,US DOLLAR,1618.732,,,81.25
2024-08-05,US DOLLAR,1606.02,,,80.42
2024-08-06,US DOLLAR,1592.636,,,79.22
2024-08-07,US DOLLAR,1591.58,,,80.86
2024-08-08,US DOLLAR,1583.527,,,83.36
